Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.53-54.230.62.60-54920-443-6,192.168.0.53,54920,54.230.62.60,443,6,20/07/2021 05:33:15,2049,2,0,48.0,0.0,24.0,24.0,24.0,0.0,0,0,0,0,23426.06149341142,976.0858955588092,2049.0,0.0,2049.0,2049.0,2049.0,2049.0,0.0,2049.0,2049.0,0,0,0,0,0,1,0,0,0,40,0,976.0858955588092,0.0,24.0,24.0,24.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,36.0,24.0,0.0,0,0,0,0,0,0,2,48,0,0,517,-1,1,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54928-6,175.207.12.40,80,192.168.0.53,54928,6,20/07/2021 05:33:14,1924585,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.156740284269076,274940.71428571426,726574.305438362,1922656.0,3.0,1924585.0,1924585.0,0.0,1924585.0,1924585.0,1897.0,379.4,567.3317371697092,1282.0,3.0,0,0,0,0,40,120,1.039185071067269,3.117555213201807,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,6,0,32038,511,0,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54928-6,192.168.0.53,54928,175.207.12.40,80,6,20/07/2021 05:33:16,1299,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2309.4688221709007,649.5,914.2890680742059,1296.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,40,20,1539.6458814472671,769.8229407236336,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,511,32038,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-117.18.237.29-54922-80-6,192.168.0.53,54922,117.18.237.29,80,6,20/07/2021 05:33:15,1199678,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.6671140089257284,1199678.0,0.0,1199678.0,1199678.0,1199678.0,1199678.0,0.0,1199678.0,1199678.0,0,0,0,0,0,0,0,0,0,40,0,1.6671140089257284,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,513,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-117.18.237.29-54922-80-6,192.168.0.53,54922,117.18.237.29,80,6,20/07/2021 05:33:16,1082,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1848.4288354898335,1082.0,0.0,1082.0,1082.0,1082.0,1082.0,0.0,1082.0,1082.0,0,0,0,0,0,0,0,0,0,40,0,1848.4288354898335,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,513,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-13.225.105.75-54919-443-6,192.168.0.53,54919,13.225.105.75,443,6,20/07/2021 05:31:16,118994564,28,12,1480.0,3965.0,513.0,0.0,52.85714285714285,95.50556093396955,1440.0,0.0,330.4166666666667,584.0013166755602,45.758392795153235,0.3361498093307859,3051142.6666666665,1.3037587326475827E7,5.8640834E7,0.0,1.18994564E8,4407206.074074075,1.5564014343662566E7,5.864404E7,2.0,5.8674794E7,5334072.181818182,1.768097021333369E7,5.8644202E7,0.0,0,0,0,0,572,252,0.23530486653155014,0.10084494279923577,0.0,1440.0,132.80487804878047,341.4350757839766,116577.91097560983,0,0,0,1,0,0,0,0,0.0,136.125,52.857142857142854,330.4166666666667,0,0,0,0,0,0,28,1480,12,3965,64240,133,22,20,39512.0,7048.440394867505,44496.0,34528.0,5.83962015E7,345962.5992972362,5.8640834E7,5.8151569E7,No Label
192.168.0.53-54.230.62.60-54920-443-6,192.168.0.53,54920,54.230.62.60,443,6,20/07/2021 05:33:15,1201799,2,0,48.0,0.0,24.0,24.0,24.0,0.0,0,0,0,0,39.94012309878773,1.6641717957828221,1201799.0,0.0,1201799.0,1201799.0,1201799.0,1201799.0,0.0,1201799.0,1201799.0,0,0,0,0,0,1,0,0,0,40,0,1.6641717957828221,0.0,24.0,24.0,24.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,36.0,24.0,0.0,0,0,0,0,0,0,2,48,0,0,517,-1,1,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-54.230.62.60-54920-443-6,192.168.0.53,54920,54.230.62.60,443,6,20/07/2021 05:33:16,1083,2,0,48.0,0.0,24.0,24.0,24.0,0.0,0,0,0,0,44321.3296398892,1846.7220683287167,1083.0,0.0,1083.0,1083.0,1083.0,1083.0,0.0,1083.0,1083.0,0,0,0,0,0,1,0,0,0,40,0,1846.7220683287167,0.0,24.0,24.0,24.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,36.0,24.0,0.0,0,0,0,0,0,0,2,48,0,0,517,-1,1,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-108.177.97.188-56036-5228-6,192.168.0.53,56036,108.177.97.188,5228,6,20/07/2021 05:31:01,90233876,5,3,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05541156183959116,0.08865849894334585,1.2890553714285715E7,2.1935708353921015E7,4.5001398E7,5.0,9.0156387E7,2.253909675E7,2.602590080263246E7,4.507855E7,5.0,9.0156858E7,4.5078429E7,656.1950929411161,4.5078893E7,4.5077965E7,0,0,0,0,100,96,0.05541156183959116,0.033246937103754697,0.0,1.0,0.6666666666666666,0.49999999999999994,0.24999999999999997,0,0,0,0,1,0,0,0,0.0,0.75,1.0,0.0,0,0,0,0,0,0,5,5,3,0,511,265,4,20,77087.5,98.2878425849301,77157.0,77018.0,4.5001103E7,417.19300090006305,4.5001398E7,4.5000808E7,No Label
175.207.12.40-192.168.0.53-80-54928-6,175.207.12.40,80,192.168.0.53,54928,6,20/07/2021 05:33:16,1067680,1,7,0.0,1044.0,0.0,0.0,0.0,0.0,1044.0,0.0,149.14285714285714,394.5949098216332,977.8210699835157,7.492881762325791,152525.71428571432,402592.1692294881,1065518.0,3.0,0,0,0,0,0,1067647.0,177941.16666666666,434822.49921567616,1065518.0,3.0,0,0,0,0,20,140,0.9366102202907238,6.556271542035067,0.0,1044.0,116.0,348.0,121104.0,0,0,0,0,1,1,0,0,7.0,130.5,0.0,149.14285714285714,0,0,0,0,0,0,1,0,7,1044,32038,511,0,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54928-6,192.168.0.53,54928,175.207.12.40,80,6,20/07/2021 05:33:17,2566,2,0,2088.0,0.0,1044.0,1044.0,1044.0,0.0,0,0,0,0,813717.8487918939,779.423226812159,2566.0,0.0,2566.0,2566.0,2566.0,2566.0,0.0,2566.0,2566.0,0,0,0,0,0,1,0,0,0,40,0,779.423226812159,0.0,1044.0,1044.0,1044.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,1566.0,1044.0,0.0,0,0,0,0,0,0,2,2088,0,0,511,-1,1,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-117.18.237.29-54922-80-6,192.168.0.53,54922,117.18.237.29,80,6,20/07/2021 05:33:16,2400757,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.833070568991364,2400757.0,0.0,2400757.0,2400757.0,2400757.0,2400757.0,0.0,2400757.0,2400757.0,0,0,0,0,0,0,0,0,0,40,0,0.833070568991364,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,513,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-117.18.237.29-54922-80-6,192.168.0.53,54922,117.18.237.29,80,6,20/07/2021 05:33:18,1068,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1872.6591760299627,1068.0,0.0,1068.0,1068.0,1068.0,1068.0,0.0,1068.0,1068.0,0,0,0,0,0,0,0,0,0,40,0,1872.6591760299627,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,513,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-54.230.62.60-54920-443-6,192.168.0.53,54920,54.230.62.60,443,6,20/07/2021 05:33:16,2403632,2,0,48.0,0.0,24.0,24.0,24.0,0.0,0,0,0,0,19.96977906767758,0.8320741278198992,2403632.0,0.0,2403632.0,2403632.0,2403632.0,2403632.0,0.0,2403632.0,2403632.0,0,0,0,0,0,1,0,0,0,40,0,0.8320741278198992,0.0,24.0,24.0,24.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,36.0,24.0,0.0,0,0,0,0,0,0,2,48,0,0,517,-1,1,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-54.230.62.60-54920-443-6,192.168.0.53,54920,54.230.62.60,443,6,20/07/2021 05:33:19,4420,1,1,24.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,5429.8642533936645,452.4886877828054,4420.0,0.0,4420.0,4420.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,226.2443438914027,226.2443438914027,0.0,24.0,16.0,13.856406460551018,192.0,0,1,0,0,1,1,0,0,1.0,24.0,24.0,0.0,0,0,0,0,0,0,1,24,1,0,517,133,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-54.230.62.60-54920-443-6,192.168.0.53,54920,54.230.62.60,443,6,20/07/2021 05:33:19,1584,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.939393939394,792.0,1114.4002871499988,1580.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,40,20,1262.6262626262628,631.3131313131314,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,517,133,0,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54928-6,192.168.0.53,54928,175.207.12.40,80,6,20/07/2021 05:33:17,2775326,1,1,1044.0,0.0,1044.0,1044.0,1044.0,0.0,0.0,0.0,0.0,0.0,376.1720244756832,0.7206360622139525,2775326.0,0.0,2775326.0,2775326.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,0.36031803110697624,0.36031803110697624,0.0,1044.0,696.0,602.7536810339693,363312.0,0,1,0,0,1,1,0,0,1.0,1044.0,1044.0,0.0,0,0,0,0,0,0,1,1044,1,0,511,32038,0,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54928-6,192.168.0.53,54928,175.207.12.40,80,6,20/07/2021 05:33:19,949,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3161.222339304531,474.5,668.2159082212875,947.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,40,20,2107.4815595363543,1053.7407797681772,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,511,32038,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-20.198.162.76-50180-443-6,192.168.0.53,50180,20.198.162.76,443,6,20/07/2021 05:31:04,90124005,10,3,215.0,522.0,43.0,0.0,21.5,22.662989897873384,174.0,174.0,174.0,0.0,8.177621489413392,0.14424569791366906,7510333.749999999,1.7463218844827686E7,4.4897246E7,3.0,9.0124005E7,1.0013778333333334E7,1.9776882989466913E7,4.4897246E7,3.0,9.0008045E7,4.50040225E7,2706.0976516009173,4.5005936E7,4.5002109E7,1,0,0,0,200,60,0.11095822916436082,0.03328746874930825,0.0,174.0,55.714285714285715,67.06188711404343,4497.2967032967035,0,1,0,0,1,0,0,0,0.0,60.0,21.5,174.0,0,0,0,0,0,0,10,215,3,522,514,7252,4,20,111348.5,4926.412944526676,114832.0,107865.0,4.4896805E7,623.668181006535,4.4897246E7,4.4896364E7,No Label
192.168.0.53-13.225.105.75-54919-443-6,192.168.0.53,54919,13.225.105.75,443,6,20/07/2021 05:33:16,4687485,13,0,531.0,0.0,63.0,39.0,40.84615384615385,6.65640235470275,0,0,0,0,113.28036249716,2.7733422080283994,390623.75,770924.0658702004,2398119.0,3.0,4687485.0,390623.75,770924.0658702004,2398119.0,3.0,0,0,0,0,0,1,0,0,0,260,0,2.7733422080283994,0.0,39.0,63.0,40.714285714285715,6.414269805898185,41.14285714285714,0,1,0,0,1,0,0,0,0.0,43.84615384615385,40.84615384615385,0.0,0,0,0,0,0,0,13,531,0,0,513,-1,12,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-13.225.105.75-54919-443-6,192.168.0.53,54919,13.225.105.75,443,6,20/07/2021 05:33:21,1052,2,0,126.0,0.0,63.0,63.0,63.0,0.0,0,0,0,0,119771.86311787073,1901.1406844106464,1052.0,0.0,1052.0,1052.0,1052.0,1052.0,0.0,1052.0,1052.0,0,0,0,0,0,1,0,0,0,40,0,1901.1406844106464,0.0,63.0,63.0,63.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,94.5,63.0,0.0,0,0,0,0,0,0,2,126,0,0,513,-1,1,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-117.18.237.29-54922-80-6,192.168.0.53,54922,117.18.237.29,80,6,20/07/2021 05:33:18,4801445,18,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.998495244660722,208758.47826086954,568913.1670756786,2011768.0,2.0,4801445.0,282437.94117647066,650337.7362582913,2011804.0,2.0,2016755.0,403351.0,900947.7183213797,2015015.0,3.0,0,0,0,0,360,120,3.748871433495541,1.2496238111651805,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,18,0,6,0,513,133,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-117.18.237.29-54922-80-6,192.168.0.53,54922,117.18.237.29,80,6,20/07/2021 05:33:23,1002,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1996.007984031936,1002.0,0.0,1002.0,1002.0,1002.0,1002.0,0.0,1002.0,1002.0,0,0,0,0,0,0,0,0,0,40,0,1996.007984031936,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,513,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.36-224.0.0.251-0-0-0,192.168.0.36,0,224.0.0.251,0,0,20/07/2021 05:29:27,15462389,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.12934611850730182,1.5462389E7,0.0,1.5462389E7,1.5462389E7,1.5462389E7,1.5462389E7,0.0,1.5462389E7,1.5462389E7,0,0,0,0,0,0,0,0,0,0,0,0.12934611850730182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,1.5462389E7,0.0,1.5462389E7,1.5462389E7,No Label
192.168.0.53-239.255.255.250-0-0-0,192.168.0.53,0,239.255.255.250,0,0,20/07/2021 05:30:46,37999677,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.05263202631959214,3.7999677E7,0.0,3.7999677E7,3.7999677E7,3.7999677E7,3.7999677E7,0.0,3.7999677E7,3.7999677E7,0,0,0,0,0,0,0,0,0,0,0,0.05263202631959214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,3.7999677E7,0.0,3.7999677E7,3.7999677E7,No Label
175.207.12.40-192.168.0.53-80-54939-6,192.168.0.53,54939,175.207.12.40,80,6,20/07/2021 05:33:12,12192077,86,31,20880.0,5337.0,1044.0,0.0,242.79069767441862,443.6380378397811,255.0,0.0,172.16129032258064,120.76674398033964,2150.330907522976,9.596396085753067,105104.1120689655,462730.874061122,4001146.0,2.0,1.0518779E7,123750.34117647061,509507.02095612447,4001146.0,2.0,5170492.0,172349.73333333334,441307.0260221869,1675654.0,3.0,0,0,0,0,2488,656,7.0537612254253315,2.542634860327736,0.0,1044.0,222.1779661016949,384.86586921697227,148121.7372881356,0,0,0,1,0,0,0,0,0.0,224.07692307692307,242.7906976744186,172.16129032258064,0,0,0,0,0,0,86,20880,31,5337,64240,17520,20,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54939-6,192.168.0.53,54939,175.207.12.40,80,6,20/07/2021 05:33:24,688,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4360.46511627907,344.0,482.2468247692254,685.0,3.0,688.0,344.0,482.2468247692254,685.0,3.0,0,0,0,0,0,0,0,0,0,60,0,4360.46511627907,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,511,-1,0,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54939-6,192.168.0.53,54939,175.207.12.40,80,6,20/07/2021 05:33:24,37,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54054.05405405405,37.0,0.0,37.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,27027.027027027027,27027.027027027027,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,511,17520,0,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54939-6,175.207.12.40,80,192.168.0.53,54939,6,20/07/2021 05:33:24,2201,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.033621081327,440.2,681.648516465781,1568.0,3.0,0,0,0,0,0,2182.0,545.5,738.6512483348732,1568.0,3.0,0,0,0,0,20,100,454.3389368468878,2271.694684234439,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,5,0,17520,511,0,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54939-6,192.168.0.53,54939,175.207.12.40,80,6,20/07/2021 05:33:24,141679,4,0,1044.0,0.0,1044.0,0.0,261.0,522.0,0,0,0,0,7368.770248237212,28.232836200142575,47226.333333333336,81256.86441361945,141053.0,4.0,141679.0,47226.333333333336,81256.86441361945,141053.0,4.0,0,0,0,0,0,0,0,0,0,80,0,28.232836200142575,0.0,0.0,1044.0,208.8,466.8909937019561,217987.2,0,0,0,0,1,1,0,0,0.0,261.0,261.0,0.0,0,0,0,0,0,0,4,1044,0,0,511,-1,1,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54939-6,192.168.0.53,54939,175.207.12.40,80,6,20/07/2021 05:33:24,1221,2,0,2088.0,0.0,1044.0,1044.0,1044.0,0.0,0,0,0,0,1710073.71007371,1638.001638001638,1221.0,0.0,1221.0,1221.0,1221.0,1221.0,0.0,1221.0,1221.0,0,0,0,0,0,1,0,0,0,40,0,1638.001638001638,0.0,1044.0,1044.0,1044.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,1566.0,1044.0,0.0,0,0,0,0,0,0,2,2088,0,0,511,-1,1,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-3.35.189.13-61692-443-6,192.168.0.53,61692,3.35.189.13,443,6,20/07/2021 05:31:09,90012123,5,3,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05554807323009146,0.08887691716814634,1.2858874714285713E7,2.195751405641661E7,4.5001935E7,5.0,9.0008725E7,2.250218125E7,2.5983273302325524E7,4.50049E7,5.0,9.0009144E7,4.5004572E7,1083.287588777791,4.5005338E7,4.5003806E7,0,0,0,0,100,96,0.05554807323009146,0.033328843938054874,0.0,1.0,0.6666666666666666,0.49999999999999994,0.24999999999999997,0,0,0,0,1,0,0,0,0.0,0.75,1.0,0.0,0,0,0,0,0,0,5,5,3,0,513,114,4,20,2976.0,4.242640687119285,2979.0,2973.0,4.5001384E7,779.2316728675754,4.5001935E7,4.5000833E7,No Label
192.168.0.53-13.225.105.75-54919-443-6,192.168.0.53,54919,13.225.105.75,443,6,20/07/2021 05:33:21,3717507,2,0,165.0,0.0,102.0,63.0,82.5,27.577164466275352,0,0,0,0,44.38458353945265,0.5379949519933654,3717507.0,0.0,3717507.0,3717507.0,3717507.0,3717507.0,0.0,3717507.0,3717507.0,0,0,0,0,0,1,0,0,0,40,0,0.5379949519933654,0.0,63.0,102.0,76.0,22.516660498395403,507.0,0,1,0,0,1,1,0,0,0.0,114.0,82.5,0.0,0,0,0,0,0,0,2,165,0,0,513,-1,1,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-13.225.105.75-54919-443-6,192.168.0.53,54919,13.225.105.75,443,6,20/07/2021 05:33:24,2045,2,0,204.0,0.0,102.0,102.0,102.0,0.0,0,0,0,0,99755.50122249388,977.9951100244499,2045.0,0.0,2045.0,2045.0,2045.0,2045.0,0.0,2045.0,2045.0,0,0,0,0,0,1,0,0,0,40,0,977.9951100244499,0.0,102.0,102.0,102.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,153.0,102.0,0.0,0,0,0,0,0,0,2,204,0,0,513,-1,1,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54939-6,192.168.0.53,54939,175.207.12.40,80,6,20/07/2021 05:33:24,1518731,1,1,1044.0,254.0,1044.0,1044.0,1044.0,0.0,254.0,254.0,254.0,0.0,854.6608978153471,1.316888902643062,1518731.0,0.0,1518731.0,1518731.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,0.658444451321531,0.658444451321531,254.0,1044.0,780.6666666666667,456.1067126598043,208033.3333333333,0,1,0,0,1,1,0,0,1.0,1171.0,1044.0,254.0,0,0,0,0,0,0,1,1044,1,254,511,17520,0,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54939-6,192.168.0.53,54939,175.207.12.40,80,6,20/07/2021 05:33:26,541,2,1,0.0,254.0,0.0,0.0,0.0,0.0,254.0,254.0,254.0,0.0,469500.9242144177,5545.286506469501,270.5,376.8879143724298,537.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,64,20,3696.857670979667,1848.4288354898335,0.0,254.0,63.5,127.0,16129.0,0,0,0,0,1,0,0,0,0.0,84.66666666666667,0.0,254.0,0,0,0,0,0,0,2,0,1,254,511,17520,0,32,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54928-6,175.207.12.40,80,192.168.0.53,54928,6,20/07/2021 05:33:19,7690127,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5604423698074166,699102.4545454546,2046167.5554308533,6818650.0,2.0,7690127.0,7690127.0,0.0,7690127.0,7690127.0,6823966.0,758218.4444444444,2272662.0128155393,6818650.0,2.0,0,0,0,0,40,200,0.2600737283012361,1.3003686415061806,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,10,0,32038,0,0,20,3284.0,0.0,3284.0,3284.0,6818650.0,0.0,6818650.0,6818650.0,No Label
175.207.12.40-192.168.0.53-80-54928-6,175.207.12.40,80,192.168.0.53,54928,6,20/07/2021 05:33:27,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,40,0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32038,-1,0,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54939-6,175.207.12.40,80,192.168.0.53,54939,6,20/07/2021 05:33:26,3281370,1,7,254.0,1044.0,254.0,254.0,254.0,0.0,1044.0,0.0,149.14285714285714,394.5949098216332,395.56648594946626,2.4380060767301464,468767.14285714284,1239245.7264917812,3279112.0,3.0,0,0,0,0,0,3281349.0,546891.5,1338509.3489588706,3279112.0,3.0,1,0,0,0,20,212,0.3047507595912683,2.133255317138878,0.0,1044.0,172.44444444444446,344.84312053131896,118916.77777777778,0,1,0,0,1,1,0,0,7.0,194.0,254.0,149.14285714285714,0,0,0,0,0,0,1,254,7,1044,17520,511,0,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54939-6,192.168.0.53,54939,175.207.12.40,80,6,20/07/2021 05:33:29,2270,2,0,2088.0,0.0,1044.0,1044.0,1044.0,0.0,0,0,0,0,919823.7885462556,881.057268722467,2270.0,0.0,2270.0,2270.0,2270.0,2270.0,0.0,2270.0,2270.0,0,0,0,0,0,1,0,0,0,40,0,881.057268722467,0.0,1044.0,1044.0,1044.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,1566.0,1044.0,0.0,0,0,0,0,0,0,2,2088,0,0,511,-1,1,20,0,0,0,0,0,0,0,0,No Label
